x,y,velocity,point_count,deviation
147083.5294,-923686.9442,933.8878772400001,8,118.15630658
147129.3597,-923856.0553,931.01716014,32,102.906513328
147178.9786,-923648.0671,892.1358345200001,10,265.905486908
147230.5219,-923760.9215,828.5110149400001,10,592.606647126
147293.9873,-924717.2879,820.9756904400001,16,660.706711526
147336.9989,-925329.1743,816.3393911600001,48,699.2655373680001
147396.3834,-924160.1102,808.69159998,13,737.63133186
147447.9818,-923412.4737,828.56931082,9,696.4093531000001
147487.1384,-923364.3096,928.87970382,5,640.1671513
147554.4725,-924469.5262,956.18043182,16,772.3606773199999
147596.822,-925005.5603,952.7979005599999,19,777.20795586
147648.3848,-924790.528,951.8300103199999,9,783.8154047999999
147701.9266,-923349.6331,961.69912002,4,624.335697956
147753.0332,-923909.4722,914.7498387400001,8,404.5112855760001
147814.7141,-923557.8168,882.3219066400002,9,222.703542776
147871.7951,-923311.9009,881.1334586800001,14,216.18470155600002
147923.1166,-923319.1675,904.5640709000002,11,200.843267916
147990.4038,-923789.5262,925.8378101600001,9,202.609987834
148040.8189,-923324.9031,957.3011780400001,11,168.39861411200002
148098.7696,-923589.8622,982.03321298,13,232.28761089200003
148153.7886,-923636.9248,1007.5333790400001,9,228.57831315200002
148198.1023,-924111.2817,1018.68277264,7,250.861074632
148260.5421,-923317.0356,1035.21083544,12,350.046277738
148306.7917,-923172.0817,1030.3246498400001,7,350.052716448
148353.8419,-922965.9492,1048.7442520000002,6,320.627841928
148413.1352,-923597.8103,1048.5298010000001,7,360.612904848
148473.3965,-923061.8361,1042.2136946,7,322.009051628
148532.6232,-923891.1161,1037.3225776,13,248.40576590799998
148591.7884,-923622.7649,1054.6362520000002,12,240.23002006999997
148638.5881,-923637.7514,1051.8766414000002,8,237.46193479000004
148709.7466,-923511.6949,1071.138644,6,176.570606278
148765.2002,-923031.7893,1097.9147268000002,8,151.98670871200002
148816.0131,-923338.909,1123.4926798000001,8,138.644701512
148873.3866,-923406.0788,1140.7463286000002,11,198.374662822
148927.578,-923526.6661,1170.2026308,12,136.776154642
148988.2543,-923771.6948,1198.8237748000001,13,149.405896774
149045.1938,-923509.1498,1253.8487198,10,289.59666316000005
149111.5112,-923559.6968,1252.1875699999998,7,312.77720566000005
149161.9163,-924121.292,1250.8950012,3,290.59460364
149225.4368,-923156.8265,1244.5420763999998,3,318.18056424
149304.624,-923120.0717,1227.0922544,6,406.30681264000003
149377.4543,-923598.4941,1176.5386748,4,306.05837966
149427.3346,-922737.1495,1186.5582398000001,7,333.93806768
149490.8458,-923110.9054,1191.8760416,4,335.81093957999997
149541.6623,-923692.1695,1193.339317,5,317.51410071999993
149607.9609,-923575.4575,1200.6990208000002,8,259.55872774
149674.409,-923461.1515,1198.935862,18,280.5562779
149719.9945,-923620.4175,1198.7474576,5,260.36317658
149767.433,-923629.1519,1204.8511504,10,268.65556514
149827.5794,-923546.9033,1212.218511,6,287.26438908
149880.4451,-923576.2607,1206.594051,9,309.43939268
149922.9834,-923517.7292,1207.6143158,9,324.23868212
149979.0616,-923693.4451,1205.0531134,12,332.89658762000005
150042.2354,-923662.5094,1199.2301228000001,12,426.99051034
150102.6043,-923549.172,1195.9911936,18,381.535865414
150140.6458,-924012.7852,1152.96485788,13,504.447324194
150204.5816,-923245.3704,1155.4932922799999,17,429.604889246
150262.7355,-924272.1462,1137.13682948,13,562.884237746
150320.8916,-923241.9983,1077.39159428,14,616.727998106
150381.2842,-922225.7702,1057.31443348,44,639.539218312
150416.1734,-922152.8256,1058.75045344,20,599.1644718319999
150484.5437,-923057.1845,1049.16378524,11,705.51393708
150539.9028,-922332.7893,1018.55257758,8,569.2828062
150582.1323,-923740.3374,1027.95931212,13,460.18161541999996
150647.7092,-922874.4272,989.73831026,9,512.42334766
150702.8687,-922661.2368,975.14424482,5,430.67409138000005
150758.296,-922751.6957,923.8382638400001,10,348.74753616
150826.5043,-922702.9062,903.9191791000002,4,353.37218634
150894.2442,-922973.0204,886.2488409800001,6,308.14291012
150933.339,-922807.9294,834.1299351800001,8,535.26994172
150989.1017,-922846.7411,792.2971428400001,8,728.62565268
151059.0121,-924644.4249,795.59081874,20,768.02304674
151093.3691,-924506.9637,801.83877726,20,788.48741674
151147.1615,-923439.9971,808.32680598,2,739.251505416
151227.611,-922660.0318,851.3699492400001,13,466.41884753600004
151276.3513,-923052.3798,925.1620365800001,5,305.17587033600006
151333.5164,-923223.376,901.2163915400001,8,344.257062216
151389.401,-923646.9341,882.7504605200002,17,329.045019856
151438.4889,-922494.0319,805.6300075600002,34,550.78827518
151524.6577,-922692.1169,774.5370077800002,6,601.2139961600001
151598.7319,-921882.4168,655.6769152,4,603.63177524
151691.4559,-922586.9779,598.22996494,10,786.00825662
151765.9363,-922386.5007,529.13952466,9,862.61611242
151814.7968,-921515.0206,518.74561982,16,892.56817902
151858.9007,-922254.2884,461.76023648,6,975.08519282
151939.6635,-921679.5002,518.57515506,32,865.168195716
151970.317,-922127.628,563.4160360400001,10,582.4931963600001
152043.9265,-923004.5466,623.54153724,4,490.1683671
152097.8184,-922986.943,762.4807515,3,375.91648958
152149.8661,-923195.7016,821.4166869400001,2,228.26600167200002
152214.8374,-923637.6169,933.71128034,1,380.490157816
152290.8096,-923004.5062,1072.94656254,2,533.2481575720001
152332.475,-923730.7448,1206.61229032,1,643.1700701920001
152383.8431,-923716.2212,1261.88738272,1,663.7596857120001
152383.8431,-923716.2212,1401.0372750000001,1,807.2845545200001
152383.8431,-923716.2212,1425.718992,1,805.945783
152383.8431,-923716.2212,1425.718992,1,805.945783
