site,station,segment,spatial_location_index,x_mm,y_mm,velocity_mm_s,point_count,deviation_mm
nanjingdonglu,East Nanjing Road,1,150,108664.5322,-870518.1479,1319.821423,14,343.553155
nanjingdonglu,East Nanjing Road,2,1,108651.092,-864464.7302,1087.69996,35,126.7932481
nanjingdonglu,East Nanjing Road,2,2,109159.4089,-864415.5226,1096.566299,15,374.3430079
nanjingdonglu,East Nanjing Road,2,3,109044.4622,-864360.1674,1067.764313,26,254.5640947
nanjingdonglu,East Nanjing Road,2,4,109992.6061,-864305.571,744.393463,50,1192.925135
nanjingdonglu,East Nanjing Road,2,5,109433.643,-864253.0342,940.3370137,17,631.5021924
nanjingdonglu,East Nanjing Road,2,6,109418.0864,-864198.2696,934.7844838,29,610.7006695
nanjingdonglu,East Nanjing Road,2,7,109707.5511,-864149.8132,787.160215,28,894.0917454
nanjingdonglu,East Nanjing Road,2,8,109282.6048,-864095.2595,966.6715621,22,465.8571078
nanjingdonglu,East Nanjing Road,2,9,109737.2593,-864044.4729,767.1315536,33,913.4300793
nanjingdonglu,East Nanjing Road,2,10,109635.4059,-863994.7132,754.4135803,24,807.2261898
nanjingdonglu,East Nanjing Road,2,11,109180.5729,-863936.6086,866.943991,20,348.901442
nanjingdonglu,East Nanjing Road,2,12,108535.9465,-863883.1617,684.0837625,34,297.8699572
nanjingdonglu,East Nanjing Road,2,13,108802.5484,-863831.908,768.5293856,29,37.50884756
nanjingdonglu,East Nanjing Road,2,14,108735.452,-863780.9846,752.1763905,34,109.2316863
nanjingdonglu,East Nanjing Road,2,15,108124.6881,-863723.581,724.2098853,106,722.6813509
nanjingdonglu,East Nanjing Road,2,16,108037.8224,-863685.8274,723.2981346,161,812.8025633
nanjingdonglu,East Nanjing Road,2,17,108209.2097,-863635.5393,740.6477079,102,647.108702
nanjingdonglu,East Nanjing Road,2,18,108957.3825,-863577.7669,752.2010305,32,91.91926891
nanjingdonglu,East Nanjing Road,2,19,108620.8745,-863524.1667,744.6520094,61,248.2061265
nanjingdonglu,East Nanjing Road,2,20,108618.6098,-863480.594,736.3742195,104,254.6901306
nanjingdonglu,East Nanjing Road,2,21,109213.5625,-863427.496,794.6149403,79,332.2958189
nanjingdonglu,East Nanjing Road,2,22,108734.2494,-863371.7612,813.3064649,65,150.1655425
nanjingdonglu,East Nanjing Road,2,23,108525.8174,-863318.6252,731.7376334,85,362.7726482
nanjingdonglu,East Nanjing Road,2,24,108743.6968,-863270.2054,784.3860335,62,150.6247178
nanjingdonglu,East Nanjing Road,2,25,108530.4744,-863223.1611,748.701891,54,367.4077457
nanjingdonglu,East Nanjing Road,2,26,108523.0656,-863173.5133,757.4877961,41,379.6032007
nanjingdonglu,East Nanjing Road,2,27,109005.965,-863123.7039,741.0600504,50,96.18197369
nanjingdonglu,East Nanjing Road,2,28,109104.8103,-863068.5763,780.001296,34,189.2028357
nanjingdonglu,East Nanjing Road,2,29,109193.0232,-863017.8744,781.8721732,47,272.0751916
nanjingdonglu,East Nanjing Road,2,30,108952.7803,-862964.7905,754.4893729,57,27.81237431
nanjingdonglu,East Nanjing Road,2,31,108809.2267,-862913.3053,759.7617829,26,120.0641963
nanjingdonglu,East Nanjing Road,2,32,109062.4224,-862859.6079,794.9213967,28,126.7235953
nanjingdonglu,East Nanjing Road,2,33,108341.6113,-862809.8884,800.1515936,47,595.5112084
nanjingdonglu,East Nanjing Road,2,34,108521.3196,-862763.7496,845.033608,36,421.1320876
nanjingdonglu,East Nanjing Road,2,35,108678.0564,-862711.4139,779.9224879,25,270.2186412
nanjingdonglu,East Nanjing Road,2,36,108721.2762,-862661.6975,769.3959612,22,232.0319983
nanjingdonglu,East Nanjing Road,2,37,108546.9787,-862604.823,825.3041226,27,411.0282604
nanjingdonglu,East Nanjing Road,2,38,108490.8587,-862552.5387,857.2283539,30,471.9597055
nanjingdonglu,East Nanjing Road,2,39,108347.0024,-862507.6069,880.9828479,34,619.4991019
nanjingdonglu,East Nanjing Road,2,40,108718.4712,-862455.3948,757.1272775,22,254.8562362
nanjingdonglu,East Nanjing Road,2,41,108592.1862,-862398.8838,750.5733611,23,386.0319781
nanjingdonglu,East Nanjing Road,2,42,108104.8547,-862349.9039,917.9155224,38,875.8166687
nanjingdonglu,East Nanjing Road,2,43,108702.5758,-862293.8365,700.393386,26,286.3655384
nanjingdonglu,East Nanjing Road,2,44,108981.8558,-862236.1345,650.3886246,21,14.00841214
nanjingdonglu,East Nanjing Road,2,45,109001.8574,-862195.1121,650.9870984,52,2.07020711
nanjingdonglu,East Nanjing Road,2,46,109018.4076,-862142.9965,651.9507443,22,13.3286594
nanjingdonglu,East Nanjing Road,2,47,108848.9272,-862080.4821,691.1705163,16,161.4238469
nanjingdonglu,East Nanjing Road,2,48,108477.827,-862029.4978,743.5416851,16,535.7217019
nanjingdonglu,East Nanjing Road,2,49,108420.61,-861975.6257,737.3816924,23,597.899747
nanjingdonglu,East Nanjing Road,2,50,108875.2682,-861932.5562,636.7005008,15,149.5724117
nanjingdonglu,East Nanjing Road,2,51,109143.2561,-861879.1228,672.0200566,31,111.9645745
nanjingdonglu,East Nanjing Road,2,52,109510.5952,-861819.3955,694.1003178,14,471.7631438
nanjingdonglu,East Nanjing Road,2,53,109356.4088,-861759.7459,671.752034,24,312.5133787
nanjingdonglu,East Nanjing Road,2,54,109277.0266,-861712.5754,665.811379,22,228.9254851
nanjingdonglu,East Nanjing Road,2,55,109519.2708,-861661.0702,673.9975378,10,465.0233164
nanjingdonglu,East Nanjing Road,2,56,109516.5486,-861614.9864,670.5762204,12,457.8385499
nanjingdonglu,East Nanjing Road,2,57,109082.6871,-861563.0393,653.0681385,20,20.98591717
nanjingdonglu,East Nanjing Road,2,58,108844.4957,-861502.8663,655.4064755,69,221.926292
nanjingdonglu,East Nanjing Road,2,59,108828.4217,-861452.7814,651.23399,42,242.7885439
nanjingdonglu,East Nanjing Road,2,60,108756.0309,-861401.8678,685.7390995,49,319.7806009
nanjingdonglu,East Nanjing Road,2,61,108910.8319,-861357.3103,609.4464956,31,170.0381628
nanjingdonglu,East Nanjing Road,2,62,109185.7911,-861298.3591,603.8200322,14,97.90152164
nanjingdonglu,East Nanjing Road,2,63,109039.4046,-861239.2814,609.2125447,14,53.53563207
nanjingdonglu,East Nanjing Road,2,64,109254.9249,-861187.5111,604.8924368,15,155.9398874
nanjingdonglu,East Nanjing Road,2,65,109329.8303,-861131.0506,585.8709791,29,225.0088473
nanjingdonglu,East Nanjing Road,2,66,109495.5079,-861084.0898,621.4167359,11,385.3428689
nanjingdonglu,East Nanjing Road,2,67,109358.4499,-861030.2949,580.0931011,14,243.7093299
nanjingdonglu,East Nanjing Road,2,68,109459.9055,-860976.3184,573.2349331,12,339.443064
nanjingdonglu,East Nanjing Road,2,69,109381.7946,-860916.07,559.07075,17,255.851294
nanjingdonglu,East Nanjing Road,2,70,109407.6332,-860870.7251,562.2507032,18,277.1638093
nanjingdonglu,East Nanjing Road,2,71,109325.6238,-860813.8617,598.3806948,20,190.0218349
nanjingdonglu,East Nanjing Road,2,72,109209.3255,-860764.3301,605.9327312,17,69.46622119
nanjingdonglu,East Nanjing Road,2,73,109459.8857,-860719.489,810.040323,22,314.483091
nanjingdonglu,East Nanjing Road,2,74,108753.1686,-860652.7291,560.3385545,44,395.3771721
nanjingdonglu,East Nanjing Road,2,75,108755.4286,-860591.8925,546.7827861,10,399.035553
nanjingdonglu,East Nanjing Road,2,76,109284.4881,-860541.491,811.7843232,11,122.6293
nanjingdonglu,East Nanjing Road,2,77,108828.4668,-860482.6672,602.8961667,11,336.9491345
nanjingdonglu,East Nanjing Road,2,78,109576.8483,-860438.7101,1075.064238,7,403.6272079
nanjingdonglu,East Nanjing Road,2,79,108430.2115,-860377.2027,719.7480152,11,743.5638013
nanjingdonglu,East Nanjing Road,2,80,108906.2886,-860322.7479,784.5976065,9,275.0258607
nanjingdonglu,East Nanjing Road,2,81,108257.5473,-860281.3273,749.0207248,8,924.7225931
nanjingdonglu,East Nanjing Road,2,82,109222.7898,-860223.4506,892.5746279,8,30.34051142
nanjingdonglu,East Nanjing Road,2,83,108892.2051,-860166.0121,893.3291194,8,304.2624226
nanjingdonglu,East Nanjing Road,2,84,108892.551,-860112.6681,930.293339,8,309.0983188
nanjingdonglu,East Nanjing Road,2,85,109081.0332,-860064.5276,868.1180908,14,126.1837014
nanjingdonglu,East Nanjing Road,2,86,109684.9238,-860003.0297,960.1966791,11,468.8836171
nanjingdonglu,East Nanjing Road,2,87,108408.8038,-859944.9083,919.30117,6,806.8498589
nanjingdonglu,East Nanjing Road,2,88,109060.4428,-859887.1799,921.8415305,11,163.8979664
nanjingdonglu,East Nanjing Road,2,89,109748.538,-859839.5055,1136.520627,12,516.3173892
nanjingdonglu,East Nanjing Road,2,90,110094.9739,-859787.1016,1280.229772,41,856.0270942
nanjingdonglu,East Nanjing Road,2,91,108871.0678,-859731.6561,971.2688082,11,367.4792255
nanjingdonglu,East Nanjing Road,2,92,108733.392,-859672.2967,943.7732387,9,510.2688693
nanjingdonglu,East Nanjing Road,2,93,109580.4464,-859610.6976,1108.426454,16,326.802013
nanjingdonglu,East Nanjing Road,2,94,110069.3767,-859570.6968,1396.443855,58,809.5359391
nanjingdonglu,East Nanjing Road,2,95,109662.3075,-859508.425,1116.902541,19,398.3439318
nanjingdonglu,East Nanjing Road,2,96,109813.8022,-859461.414,1104.900795,14,544.5569705
nanjingdonglu,East Nanjing Road,2,97,109575.2368,-859413.1663,1044.504256,13,302.4354532
nanjingdonglu,East Nanjing Road,2,98,109571.2233,-859354.4398,929.5380232,41,292.7380465
nanjingdonglu,East Nanjing Road,2,99,109762.9292,-859301.9867,1149.593544,8,478.4426759
nanjingdonglu,East Nanjing Road,2,100,108640.0036,-859257.6361,1015.939127,4,643.4832952
nanjingdonglu,East Nanjing Road,2,101,109358.7805,-859202.7133,1088.337424,3,66.56645046
nanjingdonglu,East Nanjing Road,2,102,109204.3227,-859150.4004,1157.289538,8,92.2451866
nanjingdonglu,East Nanjing Road,2,103,109512.8215,-859088.4073,1148.485674,7,208.7766388
nanjingdonglu,East Nanjing Road,2,104,108849.0143,-859037.6068,1194.178617,9,456.826454
nanjingdonglu,East Nanjing Road,2,105,109638.2996,-858970.6793,1326.040373,10,322.2297762
nanjingdonglu,East Nanjing Road,2,106,109130.8037,-858920.1947,1286.943384,8,187.7709993
nanjingdonglu,East Nanjing Road,2,107,108884.3377,-858871.5254,1124.230902,8,437.798846
nanjingdonglu,East Nanjing Road,2,108,109829.9891,-858810.0717,1523.041406,17,497.4164709
nanjingdonglu,East Nanjing Road,2,109,109326.5365,-858761.0167,1159.682545,14,8.421986976
nanjingdonglu,East Nanjing Road,2,110,109513.6816,-858704.6462,1443.21085,10,172.3662517
nanjingdonglu,East Nanjing Road,2,111,109547.8772,-858645.8009,1428.35858,12,200.6858137
nanjingdonglu,East Nanjing Road,2,112,109456.2165,-858595.3943,1382.652486,14,104.5661152
nanjingdonglu,East Nanjing Road,2,113,109730.3258,-858544.9441,1520.125348,74,372.4780167
nanjingdonglu,East Nanjing Road,2,114,109743.0381,-858486.5636,1500.709979,19,379.4614515
nanjingdonglu,East Nanjing Road,2,115,110151.8188,-858428.6023,1967.924048,31,780.6815761
nanjingdonglu,East Nanjing Road,2,116,110123.0485,-858382.2765,1974.304534,24,747.5482825
nanjingdonglu,East Nanjing Road,2,117,110212.5197,-858333.1439,1995.636714,25,831.8254273
nanjingdonglu,East Nanjing Road,2,118,109852.3172,-858268.2743,1552.615464,17,467.0265047
nanjingdonglu,East Nanjing Road,2,119,109769.5124,-858210.7425,1594.668779,9,379.0259091
nanjingdonglu,East Nanjing Road,2,120,109232.8138,-858157.7887,1240.658899,6,160.2815097
nanjingdonglu,East Nanjing Road,2,121,109484.7474,-858099.7427,1484.627606,17,84.83050798
nanjingdonglu,East Nanjing Road,2,122,109420.7939,-858057.2614,1355.214556,35,17.06339795
nanjingdonglu,East Nanjing Road,2,123,109195.7101,-857995.8464,1189.95106,18,212.933855
nanjingdonglu,East Nanjing Road,2,124,109027.5016,-857943.9884,1094.945877,17,385.3824107
nanjingdonglu,East Nanjing Road,2,125,109115.2663,-857890.2143,1154.926367,32,303.254442
nanjingdonglu,East Nanjing Road,2,126,109138.3372,-857841.4476,1170.737814,16,285.0290184
nanjingdonglu,East Nanjing Road,2,127,109641.2428,-857790.5717,1411.196005,9,210.5601707
nanjingdonglu,East Nanjing Road,2,128,109221.3963,-857738.1812,1169.514833,4,212.3902007
nanjingdonglu,East Nanjing Road,2,129,109467.1735,-857687.3026,1318.396261,9,27.2851565
nanjingdonglu,East Nanjing Road,2,130,109456.2263,-857639.6925,1298.567863,13,11.77129594
nanjingdonglu,East Nanjing Road,2,131,109220.5294,-857583.1366,1108.334692,8,228.3088706
nanjingdonglu,East Nanjing Road,2,132,109390.5585,-857520.5348,1288.503515,5,65.1646427
nanjingdonglu,East Nanjing Road,2,133,109570.5776,-857472.5646,1452.206953,12,109.3478904
nanjingdonglu,East Nanjing Road,2,134,108867.0564,-857405.7228,930.8469482,37,597.3394491
nanjingdonglu,East Nanjing Road,2,135,109162.62,-857364.9878,1110.078586,16,307.1295568
nanjingdonglu,East Nanjing Road,2,136,108969.7624,-857314.0437,954.3413294,11,504.022412
nanjingdonglu,East Nanjing Road,2,137,109311.5057,-857252.3199,1220.189155,13,169.8875615
nanjingdonglu,East Nanjing Road,2,138,109625.2075,-857200.1099,1402.209289,11,137.261782
nanjingdonglu,East Nanjing Road,2,139,109886.4883,-857139.7389,1828.091492,7,391.4451632
nanjingdonglu,East Nanjing Road,2,140,109205.702,-857083.6083,1156.921372,20,291.5750544
nanjingdonglu,East Nanjing Road,2,141,109267.1777,-857023.3611,1126.87855,35,236.2407183
nanjingdonglu,East Nanjing Road,2,142,109355.0511,-856971.7555,1178.329195,12,153.7949739
nanjingdonglu,East Nanjing Road,2,143,108935.3681,-856914.6913,928.2951536,29,577.0344806
nanjingdonglu,East Nanjing Road,2,144,109565.7645,-856866.9888,1548.679731,40,45.75067486
nanjingdonglu,East Nanjing Road,2,145,108186.1777,-856809.6385,681.2786648,58,1332.885463
nanjingdonglu,East Nanjing Road,2,146,109340.0103,-856760.6522,1296.239898,14,189.2627607
nanjingdonglu,East Nanjing Road,2,147,109296.7581,-856714.1437,1264.152671,19,236.8268816
nanjingdonglu,East Nanjing Road,2,148,109072.5685,-856651.1399,1170.667973,9,466.075992
nanjingdonglu,East Nanjing Road,2,149,109486.3159,-856602.3848,1450.04605,11,59.01938324
nanjingdonglu,East Nanjing Road,2,150,109486.3159,-856602.3848,1450.04605,11,59.01938324
nanjingdonglu,East Nanjing Road,3,1,108437.0578,-852576.8846,1365.709968,118,361.3393854
nanjingdonglu,East Nanjing Road,3,2,109083.9409,-852523.513,1249.954464,72,280.1250955
nanjingdonglu,East Nanjing Road,3,3,109571.377,-852473.2673,1310.503684,77,762.7649438
nanjingdonglu,East Nanjing Road,3,4,109650.2399,-852423.1459,1423.9945,130,837.871671
nanjingdonglu,East Nanjing Road,3,5,109322.9798,-852365.6795,1235.120436,112,507.3581612
nanjingdonglu,East Nanjing Road,3,6,108959.3228,-852318.4333,1202.014893,57,141.2683046
nanjingdonglu,East Nanjing Road,3,7,108998.9881,-852258.1793,1233.640454,78,176.5536843
nanjingdonglu,East Nanjing Road,3,8,109018.5924,-852218.4457,1239.733547,59,193.2907517
nanjingdonglu,East Nanjing Road,3,9,109342.0056,-852162.546,1137.037656,73,511.918562
nanjingdonglu,East Nanjing Road,3,10,109304.2394,-852108.7619,1144.732821,77,470.4305876
nanjingdonglu,East Nanjing Road,3,11,109026.6943,-852064.1564,1244.704416,91,190.420099
nanjingdonglu,East Nanjing Road,3,12,108912.2368,-852014.9952,1262.084676,59,72.76183459
nanjingdonglu,East Nanjing Road,3,13,109055.637,-851955.7758,1213.963363,81,211.5970303
nanjingdonglu,East Nanjing Road,3,14,109012.4371,-851906.3625,1236.949789,82,164.9986274
nanjingdonglu,East Nanjing Road,3,15,109245.5391,-851861.9157,1182.138089,54,394.3585191
nanjingdonglu,East Nanjing Road,3,16,109347.1204,-851810.1241,1186.3171,69,492.0074659
nanjingdonglu,East Nanjing Road,3,17,109203.8867,-851756.1227,1196.767272,76,345.3028933
nanjingdonglu,East Nanjing Road,3,18,109450.1502,-851708.5155,1190.005319,65,587.5655493
nanjingdonglu,East Nanjing Road,3,19,109118.03,-851658.2377,1196.651834,44,252.7155323
nanjingdonglu,East Nanjing Road,3,20,109483.5287,-851600.2231,1207.358635,93,613.1739649
nanjingdonglu,East Nanjing Road,3,21,108768.7917,-851565.4741,1169.883564,127,102.2281838
nanjingdonglu,East Nanjing Road,3,22,108997.7301,-851502.8859,1195.40082,54,121.6946706
nanjingdonglu,East Nanjing Road,3,23,108958.1404,-851450.803,1148.896701,65,78.50586271
nanjingdonglu,East Nanjing Road,3,24,109236.7135,-851405.4546,1174.491505,90,353.1579744
nanjingdonglu,East Nanjing Road,3,25,108930.9051,-851355.1853,1155.178135,51,44.5530832
nanjingdonglu,East Nanjing Road,3,26,109315.0357,-851304.7871,1264.873002,124,424.1377755
nanjingdonglu,East Nanjing Road,3,27,108527.0074,-851252.0987,1260.348846,89,365.643459
nanjingdonglu,East Nanjing Road,3,28,108854.4866,-851205.7571,1187.520279,53,42.2842803
nanjingdonglu,East Nanjing Road,3,29,109172.4534,-851158.3026,1243.582824,52,271.5186864
nanjingdonglu,East Nanjing Road,3,30,108633.3154,-851096.0335,1206.773129,80,270.6818448
nanjingdonglu,East Nanjing Road,3,31,109131.1354,-851055.9279,1205.503479,42,223.0381032
nanjingdonglu,East Nanjing Road,3,32,108882.3564,-851003.2105,1094.801796,45,28.86307308
nanjingdonglu,East Nanjing Road,3,33,108710.1872,-850953.3675,1242.575365,51,204.1297546
nanjingdonglu,East Nanjing Road,3,34,109041.8651,-850898.0497,1106.204587,104,122.7879721
nanjingdonglu,East Nanjing Road,3,35,109087.2121,-850853.254,1104.335434,52,164.8413954
nanjingdonglu,East Nanjing Road,3,36,109119.0487,-850802.748,1126.677911,63,193.0120958
nanjingdonglu,East Nanjing Road,3,37,108751.4917,-850746.1874,1229.860712,96,177.6327807
nanjingdonglu,East Nanjing Road,3,38,108791.9304,-850698.0156,1163.771141,62,140.7163634
nanjingdonglu,East Nanjing Road,3,39,108714.4587,-850642.9904,1190.534219,78,221.8975167
nanjingdonglu,East Nanjing Road,3,40,109451.5425,-850592.2553,1155.113053,60,509.7277712
nanjingdonglu,East Nanjing Road,3,41,108377.5077,-850540.8815,1158.836291,74,565.2451616
nanjingdonglu,East Nanjing Road,3,42,108364.2881,-850492.2204,1095.844981,133,581.8849124
nanjingdonglu,East Nanjing Road,3,43,108584.1343,-850441.9162,1079.397753,69,366.1634097
nanjingdonglu,East Nanjing Road,3,44,108077.5185,-850394.2217,1104.561301,74,874.8867353
nanjingdonglu,East Nanjing Road,3,45,108161.6091,-850342.0217,1064.098935,94,794.7131811
nanjingdonglu,East Nanjing Road,3,46,107636.656,-850299.3282,987.4511079,111,1321.372841
nanjingdonglu,East Nanjing Road,3,47,108413.994,-850234.8728,1105.210222,77,550.5697021
nanjingdonglu,East Nanjing Road,3,48,108304.891,-850181.8636,1032.857765,167,663.1599225
nanjingdonglu,East Nanjing Road,3,49,108387.7053,-850139.4304,1054.574291,95,583.5660134
nanjingdonglu,East Nanjing Road,3,50,107824.0733,-850092.1541,1033.124308,126,1149.132378
nanjingdonglu,East Nanjing Road,3,51,108346.3185,-850045.463,1061.591327,71,631.5179412
nanjingdonglu,East Nanjing Road,3,52,108378.3632,-849979.7295,1093.65366,92,604.2194756
nanjingdonglu,East Nanjing Road,3,53,108425.8363,-849945.9383,1091.335208,144,559.2645364
nanjingdonglu,East Nanjing Road,3,54,109107.1158,-849887.1669,1193.184217,63,116.1265001
nanjingdonglu,East Nanjing Road,3,55,109813.552,-849843.0694,1795.694159,62,817.6507892
nanjingdonglu,East Nanjing Road,3,56,109308.8602,-849787.0277,1175.665987,58,310.2545982
nanjingdonglu,East Nanjing Road,3,57,109305.7387,-849742.7524,1191.369279,51,303.9984271
nanjingdonglu,East Nanjing Road,3,58,109250.173,-849685.4415,1200.524614,50,244.5048547
nanjingdonglu,East Nanjing Road,3,59,109612.7708,-849640.5345,1426.778966,63,603.0009187
nanjingdonglu,East Nanjing Road,3,60,108940.5927,-849574.0116,1220.841956,45,72.20944031
nanjingdonglu,East Nanjing Road,3,61,108786.8928,-849537.0537,1204.335953,73,228.1406766
nanjingdonglu,East Nanjing Road,3,62,109254.5634,-849485.4239,1185.576272,75,234.6882232
nanjingdonglu,East Nanjing Road,3,63,109255.6934,-849434.8316,1193.825897,45,232.224165
nanjingdonglu,East Nanjing Road,3,64,109392.9394,-849384.9887,1241.409222,50,365.5867002
nanjingdonglu,East Nanjing Road,3,65,108820.9326,-849330.1197,1237.15201,25,208.8724491
nanjingdonglu,East Nanjing Road,3,66,108972.9094,-849281.8443,1290.017827,31,60.70808826
nanjingdonglu,East Nanjing Road,3,67,109231.1033,-849227.2504,1287.305524,41,192.9639085
nanjingdonglu,East Nanjing Road,3,68,109175.9496,-849173.6189,1304.914537,33,134.1453721
nanjingdonglu,East Nanjing Road,3,69,108663.3957,-849122.3817,1224.599149,52,380.7561516
nanjingdonglu,East Nanjing Road,3,70,108905.8269,-849073.7793,1305.916863,36,142.3871269
nanjingdonglu,East Nanjing Road,3,71,108751.369,-849021.8811,1291.886094,47,300.1376872
nanjingdonglu,East Nanjing Road,3,72,108700.928,-848968.2438,1285.86737,47,354.2583006
nanjingdonglu,East Nanjing Road,3,73,108686.2105,-848908.0415,1256.863041,69,373.2126461
nanjingdonglu,East Nanjing Road,3,74,108530.7869,-848865.2576,1244.926616,61,531.2803126
nanjingdonglu,East Nanjing Road,3,75,109096.6855,-848810.0729,1345.048373,84,29.27497864
nanjingdonglu,East Nanjing Road,3,76,108641.0537,-848767.2352,1116.659568,93,428.2483083
nanjingdonglu,East Nanjing Road,3,77,109140.5804,-848714.6775,1335.774371,35,66.28871907
nanjingdonglu,East Nanjing Road,3,78,108863.5796,-848659.8818,1280.017097,46,213.904442
nanjingdonglu,East Nanjing Road,3,79,108984.2771,-848604.7061,1288.597564,86,97.42910727
nanjingdonglu,East Nanjing Road,3,80,108919.9404,-848558.4826,1340.543174,32,164.8814115
nanjingdonglu,East Nanjing Road,3,81,109176.1218,-848507.1595,1435.257914,26,87.01208968
nanjingdonglu,East Nanjing Road,3,82,109098.3868,-848458.5938,1447.406208,27,6.056905619
nanjingdonglu,East Nanjing Road,3,83,109492.1002,-848413.7836,1773.784343,29,395.566519
nanjingdonglu,East Nanjing Road,3,84,109121.6941,-848362.9468,1509.9975,42,22.48813526
nanjingdonglu,East Nanjing Road,3,85,109416.7278,-848305.4275,1745.193457,74,312.6928303
nanjingdonglu,East Nanjing Road,3,86,108836.6865,-848242.6555,1400.06853,45,270.341516
nanjingdonglu,East Nanjing Road,3,87,109278.3207,-848199.5376,1639.322225,43,167.1194709
nanjingdonglu,East Nanjing Road,3,88,108778.7636,-848150.9724,1387.327198,42,334.6257087
nanjingdonglu,East Nanjing Road,3,89,109039.9447,-848099.6293,1457.840786,36,77.74811345
nanjingdonglu,East Nanjing Road,3,90,107540.4868,-848044.8773,1337.835764,63,1577.309201
nanjingdonglu,East Nanjing Road,3,91,109027.1963,-847992.4732,1439.956884,27,98.06936715
nanjingdonglu,East Nanjing Road,3,92,108738.9078,-847940.7532,1411.571513,53,389.3007372
nanjingdonglu,East Nanjing Road,3,93,109057.8254,-847892.2265,1427.363298,49,74.63400012
nanjingdonglu,East Nanjing Road,3,94,108410.4614,-847840.5366,1339.175408,79,724.0314982
nanjingdonglu,East Nanjing Road,3,95,108818.6656,-847788.6269,1430.694544,36,320.5425284
nanjingdonglu,East Nanjing Road,3,96,109070.7645,-847730.4544,1463.667965,36,73.21203635
nanjingdonglu,East Nanjing Road,3,97,108803.4828,-847680.4986,1359.283247,25,343.3600866
nanjingdonglu,East Nanjing Road,3,98,109342.3902,-847631.4104,1551.480591,43,190.7065981
nanjingdonglu,East Nanjing Road,3,99,108857.9527,-847576.6205,1329.41784,93,296.4012246
nanjingdonglu,East Nanjing Road,3,100,108700.7079,-847533.2597,1260.828489,55,456.3265893
nanjingdonglu,East Nanjing Road,3,101,109380.3194,-847471.2727,1673.082754,60,217.1730037
nanjingdonglu,East Nanjing Road,3,102,108846.6453,-847428.4499,1338.058092,58,318.1955395
nanjingdonglu,East Nanjing Road,3,103,109569.2149,-847367.1587,1437.3667735,75,398.2020736
nanjingdonglu,East Nanjing Road,3,104,109177.3074,-847315.9906,1536.675455,66,3.655231333
nanjingdonglu,East Nanjing Road,3,105,109071.0556,-847264.133,1461.693363,91,106.0135958
nanjingdonglu,East Nanjing Road,3,106,109291.948,-847223.303,1605.791461,67,111.42456
nanjingdonglu,East Nanjing Road,3,107,109571.151,-847171.7026,1995.681749,69,386.2604926
nanjingdonglu,East Nanjing Road,3,108,109390.7739,-847120.5008,1621.924617,59,202.7041502
nanjingdonglu,East Nanjing Road,3,109,109188.9336,-847064.5705,1476.378622,58,2.66344454
nanjingdonglu,East Nanjing Road,3,110,109138.9405,-847012.1051,1483.66068,76,56.18790891
nanjingdonglu,East Nanjing Road,3,111,109264.5312,-846959.2482,1529.960293,56,65.33507871
nanjingdonglu,East Nanjing Road,3,112,108963.8983,-846913.5985,1341.751652,83,237.7798524
nanjingdonglu,East Nanjing Road,3,113,109203.4043,-846864.9276,1483.034276,87,2.374420917
nanjingdonglu,East Nanjing Road,3,114,108658.4569,-846798.6424,1383.27049,82,550.6109275
nanjingdonglu,East Nanjing Road,3,115,109181.5211,-846750.2893,1430.483223,91,32.29852595
nanjingdonglu,East Nanjing Road,3,116,108348.2521,-846717.8503,1417.608619,123,865.7667829
nanjingdonglu,East Nanjing Road,3,117,109492.7786,-846662.6433,1831.648786,91,271.9550875
nanjingdonglu,East Nanjing Road,3,118,109399.1964,-846615.2569,1673.57618,46,175.2462459
nanjingdonglu,East Nanjing Road,3,119,109262.8024,-846559.212,1541.441406,48,35.22442642
nanjingdonglu,East Nanjing Road,3,120,109325.0415,-846511.7747,1579.198935,33,93.9339591
nanjingdonglu,East Nanjing Road,3,121,109623.5481,-846456.782,1590.3811039999998,43,387.7839757
nanjingdonglu,East Nanjing Road,3,122,109659.0133,-846409.2617,1601.563273,43,419.7868849
nanjingdonglu,East Nanjing Road,3,123,109341.8251,-846362.6884,1612.745442,24,100.0933771
nanjingdonglu,East Nanjing Road,3,124,109824.4953,-846305.1062,1435.0270955,47,577.4589371
nanjingdonglu,East Nanjing Road,3,125,107968.892,-846259.3878,1257.308749,64,1276.709516
nanjingdonglu,East Nanjing Road,3,126,109293.0834,-846199.6614,1569.806808,78,39.90716413
nanjingdonglu,East Nanjing Road,3,127,109806.4556,-846154.0573,1579.47122,49,548.7444129
nanjingdonglu,East Nanjing Road,3,128,109335.4873,-846102.8011,1589.135632,63,75.33148109
nanjingdonglu,East Nanjing Road,3,129,109662.8862,-846057.2592,1629.3038735,43,398.6665344
nanjingdonglu,East Nanjing Road,3,130,109468.986,-846002.8454,1669.472115,33,201.3934187
nanjingdonglu,East Nanjing Road,3,131,109433.9625,-845955.0787,1558.900488,38,163.0690432
nanjingdonglu,East Nanjing Road,3,132,109971.0766,-845900.4236,1567.325467,24,694.9482614
nanjingdonglu,East Nanjing Road,3,133,109780.4245,-845850.7007,1575.750446,38,501.2478626
nanjingdonglu,East Nanjing Road,3,134,109715.2608,-845802.5181,1584.175425,29,432.8289563
nanjingdonglu,East Nanjing Road,3,135,109454.7458,-845745.6359,1592.600404,28,168.9336577
