x,y,velocity,point_count,deviation
99058.18145,-564379.3466,1917.401201,14,104.0110304
98586.65848,-564324.1171,1711.705323,27,359.7229679
98329.70216,-564284.3026,1698.678547,26,611.4681532
99123.63281,-564233.5444,1986.283394,16,183.5849938
98921.13226,-564188.4016,1830.278365,12,13.45751668
99296.72258,-564134.4821,1819.251348,23,365.6407583
98804.45782,-564067.8203,1636.288371,9,117.5959607
98866.56625,-564025.09,1556.748787,18,51.56072115
98996.90305,-563952.8166,1510.01056,21,85.30063101
97207.06125,-563892.2293,1249.498641,56,1689.728179
99306.44632,-563843.0702,1571.175005,27,404.1944014
99137.43024,-563798.3229,1621.633458,26,240.4459688
99184.83503,-563745.1516,1554.495533,20,292.8860656
99029.39682,-563688.2629,1425.4353,23,143.851216
99167.30596,-563633.36,1582.966549,20,286.5217392
98489.04084,-563580.821,1304.704635,31,383.1982376
98723.25474,-563525.4443,1241.928579,19,144.6495292
98932.44509,-563475.0452,1242.84768,37,68.51021427
98397.90017,-563427.7407,1295.27924,63,458.7204722
98410.41815,-563374.2395,1333.591095,31,440.9621471
98500.63628,-563325.9676,1368.269303,16,346.4038633
98668.80197,-563271.2701,1259.10784,30,173.6452806
99168.71851,-563225.6779,1262.982315,59,328.3286204
99103.6212,-563171.9986,1296.178564,27,268.8714922
99013.07875,-563122.0579,1305.613301,18,183.724365
98941.75867,-563067.5044,1305.342742,17,118.161307
98795.63591,-563018.282,1361.406756,60,22.37704065
98831.8299,-562960.9665,1354.807135,19,19.34371028
100217.7942,-562885.952,1700.400071,68,1405.907239
98651.50024,-562869.4964,1409.492849,27,151.0463655
99093.51782,-562803.6844,1295.414955,24,295.3189426
98769.45767,-562762.961,1249.036262,53,23.11154326
98977.78291,-562708.4922,1307.417112,16,189.5872593
99418.08394,-562657.4807,1427.806979,19,632.7755396
98821.5536,-562603.8849,1344.575382,16,44.50392978
99361.73434,-562551.1811,1403.825611,23,587.237452
