x,y,velocity,point_count,deviation
109250.173,-849685.4415,1243.0361604000002,50,306.793647802
109612.7708,-849640.5345,1248.7701536000002,63,290.370863482
108940.5927,-849574.0116,1247.6115522,45,276.50882270200003
108786.8928,-849537.0537,1246.2718088000001,73,274.052684762
109254.5634,-849485.4239,1209.19786,75,226.56984106200002
109255.6934,-849434.8316,1212.4598708,45,253.90244282
109392.9394,-849384.9887,1229.5962456,50,220.41592515200003
108820.9326,-849330.1197,1249.9420960000002,25,212.07106221200002
108972.9094,-849281.8443,1272.159824,31,192.455303632
109231.1033,-849227.2504,1268.7978094,41,195.48919391200002
109175.9496,-849173.6189,1282.55078,33,182.19212947200003
108663.3957,-849122.3817,1282.9244334000002,52,230.07804926
108905.8269,-849073.7793,1282.6368026,36,262.33692768000003
108751.369,-849021.8811,1273.0265034,47,310.1503824800001
108700.928,-848968.2438,1277.0919968,47,340.25521468
108686.2105,-848908.0415,1284.9182988000002,69,317.632785028
108530.7869,-848865.2576,1249.8729936,61,343.254909248
109096.6855,-848810.0729,1259.8543938,84,285.660992942
108641.0537,-848767.2352,1264.485205,93,253.79935212200002
109140.5804,-848714.6775,1273.2193946,35,167.02911105600003
108863.5796,-848659.8818,1272.3183548000002,46,194.15039762800004
108984.2771,-848604.7061,1336.0380240000002,86,125.90315390400002
108919.9404,-848558.4826,1358.3643914,32,113.85679121380001
109176.1218,-848507.1595,1457.1178406,26,150.18920661380002
109098.3868,-848458.5938,1501.3978278,27,135.20101221180002
109492.1002,-848413.7836,1582.3278844000001,29,164.7632959718
109121.6941,-848362.9468,1575.2900076,42,201.4291812358
109416.7278,-848305.4275,1613.673211,74,233.641694292
108836.6865,-848242.6555,1536.3817820000002,45,221.45353223200004
109278.3207,-848199.5376,1525.9504392000001,43,232.50552787
108778.7636,-848150.9724,1444.4789006,42,485.42880201
109039.9447,-848099.6293,1452.4565714,36,450.9743722400001
107540.4868,-848044.8773,1406.906429,63,495.41062550000004
109027.1963,-847992.4732,1414.913649,27,443.412283784
108738.9078,-847940.7532,1391.1805734,53,572.668960734
109057.8254,-847892.2265,1409.7523294,49,321.315626214
108410.4614,-847840.5366,1414.4945456,79,316.344160054
108818.6656,-847788.6269,1404.0368924000004,36,307.15602993399995
109070.7645,-847730.4544,1428.8603510000003,36,330.37054952999995
108803.4828,-847680.4986,1426.9088374,25,244.84449481
109342.3902,-847631.4104,1392.9356264000003,43,272.00130699
108857.9527,-847576.6205,1434.8185842000003,93,300.79350046
108700.7079,-847533.2597,1430.5735532,55,295.76059104
109380.3194,-847471.2727,1407.7507897,60,337.25968614000004
108846.6453,-847428.4499,1449.2023127000002,58,278.7104874866
109569.2149,-847367.1587,1489.3752875000002,75,208.64788878660005
109177.3074,-847315.9906,1475.9170289,66,187.49820004660003
109071.0556,-847264.133,1607.4417603000002,91,201.1111906666
109291.948,-847223.303,1644.353329,67,162.01160598660002
109571.151,-847171.7026,1632.2939624,69,161.81324862800003
109390.7739,-847120.5008,1636.6874258,59,151.84811125000004
109188.9336,-847064.5705,1621.5211922,58,142.630214992
109138.9405,-847012.1051,1490.7351728,76,112.934086952
109264.5312,-846959.2482,1462.9571046,56,72.8681410954
108963.8983,-846913.5985,1444.3354782000001,83,182.4576376874
109203.4043,-846864.9276,1433.6999868,87,177.6797610954
108658.4569,-846798.6424,1411.229652,82,337.7661019334
109181.5211,-846750.2893,1509.2090788,91,344.60114895339996
108348.2521,-846717.8503,1547.3174596,123,379.17551395000004
109492.7786,-846662.6433,1578.9516428,91,276.09821373399996
109399.1964,-846615.2569,1608.6947851999998,46,288.425300364
109262.8024,-846559.212,1643.2492822,48,192.82873892400002
109325.0415,-846511.7747,1597.2321796,33,222.395098404
109623.5481,-846456.782,1585.0660320000002,43,207.364524644
109659.0133,-846409.2617,1563.7831699000003,43,315.81142678000003
109341.8251,-846362.6884,1499.4051327,24,552.36653816
109824.4953,-846305.1062,1495.2902735000002,47,482.791175846
107968.892,-846259.3878,1490.8718629,64,508.58268144600004
109293.0834,-846199.6614,1486.1499009000001,78,503.630302244
109806.4556,-846154.0573,1525.0052565,49,467.87182170399996
109335.4873,-846102.8011,1607.4379297,63,252.80860224400004
109662.8862,-846057.2592,1605.2566657000002,43,277.44097805800004
109468.986,-846002.8454,1602.8275151000003,33,306.68174775800003
109433.9625,-845955.0787,1600.1504779000002,38,391.86502406
109971.0766,-845900.4236,1591.1247882,24,398.69750844000004
109780.4245,-845850.7007,1575.750446,38,392.20555624
109715.2608,-845802.5181,1533.9672426,29,445.22982872
109454.7458,-845745.6359,1500.4652135000001,28,404.24601796
108860.4442,-845684.7557,1475.2443587,98,305.3155473986
109783.2562,-845652.8382,1516.6461013,39,297.3975433986
109302.2206,-845601.813,1561.0372499,61,341.3010806986
109693.9841,-845543.7408,1685.6792709000001,52,361.84360495860005
109692.7467,-845493.6769,1723.368058,56,410.75032071860005
109840.1918,-845428.5564,1674.1036112,58,524.53796584
110046.9204,-845392.6678,1660.0173642000002,26,508.14354964
108737.9185,-845330.7404,1528.4388684,42,538.7743775
109630.3392,-845283.2505,1478.5139706000002,34,497.67773342
108779.4187,-845225.5284,1509.8933352000001,26,427.34426938
109652.2995,-845174.0381,1600.2382358000002,17,379.40352986000005
109713.4664,-845124.2042,1564.6531682000002,36,377.29214632000003
109670.3096,-845067.5902,1615.1472082000003,10,297.92117600000006
109639.253,-845009.2338,1542.827565,30,300.7099376
109485.9932,-844965.7622,1409.133868,94,144.7506319
